id,categoria,titulo,pessoa_local,fonte,pagina_origem,url_direta,url_thumbnail,autor,licenca,url_licenca,atribuicao,status_licenca,instagram_ok,largura,altura,arquivo_local,ultima_utilizacao,qtd_utilizacoes,observacoes
IMG0355,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 19,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_19.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_19.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_19.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_19.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0356,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 21,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_21.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_21.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0357,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 22,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_22.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_22.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0358,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 20,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_20.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_20.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,6520,3956,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0359,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 23,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_23.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_23.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_23.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_23.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0360,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 24,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_24.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_24.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_24.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_24.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,3840,2160,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0361,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 25,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_25.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_25.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0362,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 28,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_28.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_28.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_28.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_28.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,3840,2160,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0363,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 26,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_26.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_26.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_26.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_26.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0364,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 27,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_27.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_27.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_27.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_27.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0365,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 29,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_29.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0366,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 31,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_31.jpg,https://upload.wikimedia.org/wikipedia/commons/5/58/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_31.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_31.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_31.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0367,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 30,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_30.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_30.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_30.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_30.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0368,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 32,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_32.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_32.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_32.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_32.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0369,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 33,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_33.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_33.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_33.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_33.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0370,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 36,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_36.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_36.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_36.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_36.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0371,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 37,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_37.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_37.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_37.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_37.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0372,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 34,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_34.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_34.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_34.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_34.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0373,copa_feminina_2019,Match ouverture Coupe Monde féminine football 2019 France Corée Sud 7 juin 2019 Parc Princes Paris 35,Match d'ouverture de la coupe du monde féminine de football : France vs Corée du Sud le 7 juin 2019 au Parc des Princes à Paris.,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_35.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d8/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_35.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_35.jpg/1920px-Match_ouverture_Coupe_Monde_f%C3%A9minine_football_2019_France_Cor%C3%A9e_Sud_7_juin_2019_Parc_Princes_Paris_35.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Chabe01 | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,3024,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
